"id","created_at","username","text","retweets","likes","lang"
"1873880186455994378","Mon Dec 30 23:53:46 +0000 2024","SEHWOT","@PT_Transjakarta s21 beroperasi normal min? kok jam segini blm ada data bus yg aktif ya?","0","0","in"
"1873876768601628746","Mon Dec 30 23:40:11 +0000 2024","nabsxoxo_","@PT_Transjakarta Hai kak koridor 3F masih normal kah?","0","0","in"
"1873868925941014605","Mon Dec 30 23:09:01 +0000 2024","virkall_","Selamat pagi @PT_Transjakarta  Malam ini koridor 8 dan transjakarta S11 Jelambar-BSD beroperasi dgn normal kan?","0","0","in"
"1873791548741345675","Mon Dec 30 18:01:33 +0000 2024","prstyjho","@CommuterLine @joelenlin Sama sama min, btw operasional pergantian tahun gimana min? Normal weekday aja? Atau ada tambahan? Ko ngga ada update ya? Transport lain udah pada update kaya @mrtjakarta @PT_Transjakarta @lrtjabodebek @lrtjkt","0","1","in"
"1873748503161344494","Mon Dec 30 15:10:30 +0000 2024","malau_meyrizka","@PT_Transjakarta hai kak,4c besok dari pagi sampe jam 5 sore normal kah?","0","0","in"
"1873668128083001677","Mon Dec 30 09:51:07 +0000 2024","icadsaputra98","@PT_Transjakarta min,tgl 1 tj dan mikrotrans beroperasi normal apa mulai jam 9 pagi?","0","0","in"
"1873648468650340404","Mon Dec 30 08:33:00 +0000 2024","Callmeebabeeee","Hallo @PT_Transjakarta untuk besok malam apakah normal untuk jam operasional Tj min ?","0","0","in"
"1873645699528855887","Mon Dec 30 08:22:00 +0000 2024","paringgae","wkwkw ngakak bgt ditanyain sama petugas tj, gimana jam kerja selama nataru normal apa engga. padahal w nganggur 😭😭","0","0","in"
"1873550454107631940","Mon Dec 30 02:03:31 +0000 2024","alohola911","@PT_Transjakarta Min, rute b21 apakah beroperasi normal hari ini?","0","0","in"
"1873516606086942780","Sun Dec 29 23:49:01 +0000 2024","funcesitter","@PT_Transjakarta apakah T12 dan JAK14 beroperasi normal hari ini sampe tgl 1 Januari?","0","0","in"
"1873349828207682006","Sun Dec 29 12:46:18 +0000 2024","hazelbiiii","@PT_Transjakarta malam min, mau tanya.  Apa besok untuk jak 13 tetap beroperasi normal saat jam berangkat kerja?  Dan apa benar untuk tgl 31 tarif transjakarta 1 rupiah untuk semua atau ada syarat tertentu?","0","0","in"
"1873333122957545477","Sun Dec 29 11:39:56 +0000 2024","xzxyay","@PT_Transjakarta Min, apakah udah normal lagi?","0","0","in"
"1873325978837242109","Sun Dec 29 11:11:32 +0000 2024","kyXBYrqd4kdKuoA","@PT_Transjakarta Koridor 6 &amp; 6H tetap normal beroperasi kan?","0","0","in"
"1873227783369048363","Sun Dec 29 04:41:21 +0000 2024","pizzacatto","Normal lyfe yg sebenarnya kaga normal 🤦 Bener2 ga user transum friendly, jalan kaki kudu hati2, mau naik tj biar lancar tetep kena macet","2","1","in"
"1873226743345234041","Sun Dec 29 04:37:13 +0000 2024","floreengraphy","stasiun krl mrt lrt halte tj tuh my comfort places bgt dan seru tuh jalanjalan or pacaran di situ emg kenapa:( apalagi kalo cuma buat titik ketemu wth itu normal bgt!??1&amp;&amp;3 apa sih anjing lo pada FREAK…","0","0","in"
"1873160291573534773","Sun Dec 29 00:13:09 +0000 2024","ydrnl","Kak, tgl 1 januari apakah TJ beroperasi normal? @PT_Transjakarta","0","0","in"
"1873038533222646106","Sat Dec 28 16:09:20 +0000 2024","zhln3_","Halo @PT_Transjakarta hari Minggu, bus 1B beroperasi normal ngga ya?","0","0","in"
"1873034802661900542","Sat Dec 28 15:54:30 +0000 2024","ivanasro","@moseungz @PT_Transjakarta Kayaknya berubah juga deh busnya jadi bus normal, cuman waktun estimasi kedatangan bus tetap seperti biasa kalau jam malam","0","1","in"
"1872882329544474856","Sat Dec 28 05:48:38 +0000 2024","gysaandd","halo admin @PT_Transjakarta mau nanya nanti malam tahun baru ada gak ya busway yang beroperasi normal di jam malam?","0","1","in"
"1872507823051227603","Fri Dec 27 05:00:29 +0000 2024","jyamedth","@PT_Transjakarta 6u hari ini beroperasi normal kan?","0","0","in"
"1872497925013803484","Fri Dec 27 04:21:09 +0000 2024","sl7empat","Tap out 6T td normal 🙂 Pindah ke 9H JDM52 kalo ga salah; Aneh bget di bs jln Jeruk ga mau buka pintu alhasil bs gw dilewatin sampe gw bilang mo trun 🙄 No thank u &amp; u shud b thankful I'm lazy writing d incident 2 TJ 😾 ((jarang² bmasalh sm jdm9H))  （∵）？","0","0","in"
"1872471903987978503","Fri Dec 27 02:37:45 +0000 2024","muloyoung","@PT_Transjakarta Kode ganti, pelayanan kedatangannya juga ganti dr kebiasaan yg terlalu lama, ke yg lebih baik &amp; kualitas armada bus jg pelayanannya pakai yg normal biar aktif 2 pintu masuk  paling kesel sih klo jalur monas - kalideres amari, dibuat mengular melulu","0","13","in"
"1872245752531202153","Thu Dec 26 11:39:06 +0000 2024","WidiaIvani","@PT_Transjakarta Halo kak, untuk besok. Apakah royaltrans 1K rute cibubur - blok M, beroperasi normal atau libur ya?","0","0","in"
"1872244016051634223","Thu Dec 26 11:32:12 +0000 2024","NETIZEN1000MUKA","@PT_Transjakarta Masih pengalihan jalur apa udah normal min mohon info update","0","0","in"
"1872243538878202220","Thu Dec 26 11:30:18 +0000 2024","NETIZEN1000MUKA","@PT_Transjakarta Kata nya udah normal tapi masih pengalihan jalur","1","0","in"
"1872219181879599466","Thu Dec 26 09:53:31 +0000 2024","a_gatau","@PT_Transjakarta min 1A normal ga? apa ada pengalihan? ada demo dikit depan monas","0","0","in"
"1872218796964159928","Thu Dec 26 09:51:59 +0000 2024","a_gatau","@PT_Transjakarta min 1A hari ini normal ga? apa ada pengalihan? ada demo dikit depan monas","0","0","in"
"1872089489159696712","Thu Dec 26 01:18:10 +0000 2024","sebutsajapimad","Selamat pagi min @PT_Transjakarta  Untuk hari ini (26 Desember 2024) apakah Royal Trans 1K beroprasi seperti normal?","0","0","in"
"1872048549141319757","Wed Dec 25 22:35:29 +0000 2024","JSlammer336982","@PT_Transjakarta info 9F kapan beroperasi normal kembali min?","0","0","in"
"1871910653004583003","Wed Dec 25 13:27:32 +0000 2024","nasbercerita","@PT_Transjakarta normal tuh berarti sampe jam 22.00 ya min?","0","0","in"
