"id","created_at","username","text","retweets","likes","lang"
"1834963066599227475","Sat Sep 14 14:31:01 +0000 2024","anatasyasundah","@PT_Transjakarta Koridor 10H juga mengalami pengalihan rute ga min?","0","0","in"
"1831455019734069507","Wed Sep 04 22:11:18 +0000 2024","lauxxna","Halo min @PT_Transjakarta terkait hari ini ada misa akbar, apakah ada rute yang mengalami pengalihan rute?","0","0","in"
"1830998502308262217","Tue Sep 03 15:57:15 +0000 2024","shockinglygold","Hai min @PT_Transjakarta , besok apakah ada koridor yang mengalami perubahan/pengalihan terkait agenda kedatangan Paus Fransiskus? Thanks in advance","0","2","in"
"1826970711291777440","Fri Aug 23 13:12:15 +0000 2024","sayfull46","@PT_Transjakarta Apakah skrg msh mengalami pengalihan rute min?  St palmerah - halte gerbang pemuda apakah sdh normal?","0","0","in"
"1826545804448071749","Thu Aug 22 09:03:50 +0000 2024","HenySusanti","@PT_Transjakarta Selamat sore.. mohon informasi untuk rute 9E: Kebayoran Lama - Jelambar, apakah sore ini beroperasi atau mengalami pengalihan rute ? Terima kasih 🙏","0","0","in"
"1826492540134326423","Thu Aug 22 05:32:10 +0000 2024","olpproject","TJ Koridor 9: Pinang Ranti - Pluit dan 9A: Cililitan - Grogol mengalami pengalihan rute","7","22","in"
"1826491293675258148","Thu Aug 22 05:27:13 +0000 2024","olpproject","Rute TJ 3F: Senayan Bank DKI - Kalideres mengalami pengalihan rute","8","17","in"
"1823202770054521234","Tue Aug 13 03:39:48 +0000 2024","Ngelmuco","Kebakaran ini menyebabkan sejumlah rute TransJakarta, dialihkan.  ""Rute 4D dan 6M, mengalami pengalihan rute, dikarenakan adanya Kebakaran di sekitar Manggarai,"" tulis akun @PT_Transjakarta.","0","0","in"
"1815649720519348619","Tue Jul 23 07:26:41 +0000 2024","TransKopaja","Halo Sobat Kopaja!  Per tanggal 17 Juli 2024, rute 5M mengalami pengalihan jalur imbas proyek MRT di simpang Kebon Sirih. Penasaran dengan detailnya? Yuk cekidot!  #KopajaRapidTransit #KRT #TransKopaja #Transjakarta #AyoNaikTransjakarta #KotaKolaborasi https://t.co/wVifn9o1dD","0","2","in"
"1812513099091739005","Sun Jul 14 15:42:52 +0000 2024","capeqnngantuk","@PT_Transjakarta Halo admin, kalau rute 4D besok pagi masih mengalami pengalihan rute juga kah?","0","0","in"
"1811519855914631200","Thu Jul 11 21:56:04 +0000 2024","hbrilliano","@PT_Transjakarta min..layanan busway 4D atau 4 arah Pulo Gadung apakah mengalami pengalihan?","0","0","in"
