"id","created_at","username","text","retweets","likes","lang"
"1873874334437302767","Mon Dec 30 23:30:30 +0000 2024","rwlndrr","Koordinasinya tim @PT_Transjakarta buat temen2 Disabilitas keren banget! Barusan ada dua penumpang disabilitas yang mengharuskan pakai kursi roda, dan alhamdulillahnya tim Transjakarta ini kerjanya cepet dan satset ditengah rush hour kaya skrg.","0","0","in"
"1873757426853499090","Mon Dec 30 15:45:57 +0000 2024","maduTJ957","@wondrlus Mereka sekarang kelas berapa? Wah keren pacaran dr Smp🥰","0","0","in"
"1873754189140246579","Mon Dec 30 15:33:06 +0000 2024","maduTJ957","@wondrlus Baru baca au yang namjoon jadi bapak😭😭😭 keren banget lah🥰","0","0","in"
"1873379397287510504","Sun Dec 29 14:43:48 +0000 2024","seassxxe","@saresvati kalau makai lama pegel gaa yang sony ch510? aku make baseus pegel euyy, walaupun makenya cuma selama di tj aja sih... mana kegedean di kepalaku mungil. lagi mikir buat ganti headphone juga (MAUNYA JUGA YANG LEBIH KEREN)","0","0","in"
"1873341776532316196","Sun Dec 29 12:14:19 +0000 2024","asftermoon","keren tj biru ada versi listriknya","0","0","in"
"1873042349691158847","Sat Dec 28 16:24:30 +0000 2024","laevbirds","BTW ONTHEWAY BUSWAY LUNARS KEREN SEKALIIII UDAH 600K!!!  AioonMay Of Tears #PlutoSeriesEP11","0","0","in"
"1872696122445377738","Fri Dec 27 17:28:43 +0000 2024","babseonsaeng","Wihhh keren banget Semoga aku juga bisa re create gini, seruu bangettt","0","0","in"
"1872651014614253952","Fri Dec 27 14:29:28 +0000 2024","Escaterra","Gue jadi inget, dulu sekitar tahun 2013-14an pas gue mau berangkat ngampus dari tebet, kan gue naik krl ya. Krl tuh belum serame sekarang. Gue liat kakak-kakak chindo tinggi pake baju putih item berdasi kayak jeno gini. Plus backpack item. Gagah keren bgt. Doi turun tj barat.","0","0","in"
"1872643711693365264","Fri Dec 27 14:00:27 +0000 2024","nvtnoel22tj","@aingriwehuy kita di suguhi timnas yang lagi keren kerennya lohh tinggal duduk anteng nonton timnas, dukung dan doain mereka biar lolos pildun tapi aadaaaa aja yang nyerimpetin. mana rakyat kita sendiri lagi 😭","3","15","in"
"1872598224760107065","Fri Dec 27 10:59:42 +0000 2024","fleurdelisy","ih dede2 naik tj sendiri 🥹 keren","0","0","in"
"1872571337467982260","Fri Dec 27 09:12:52 +0000 2024","mstrh16","Duh bro pikir bro keren gini ya ngomong. Sebagai pengguna Transjakarta dan Jaklingko kalo ditanya bermanfaat atau engga jawabannya sangat bermanfaat lah kocak. Lu 3500 mau kemana aja bisa naik tj keliling jkt, dan gratis naik jaklingko. Subsidi tuh kalo mau dikaji, subsidi buat","1","0","in"
"1872513485957120287","Fri Dec 27 05:22:59 +0000 2024","send4lterbang","Eh pengen ikut opentoptour yg Collab Tj sama brightspot keren deh tapi udh fullbooked men😞","0","2","in"
"1872426028926423418","Thu Dec 26 23:35:27 +0000 2024","_AbundantPeace","Keren juga nih... Inovasi terbaru dari @PT_Transjakarta Tije skr dah ada port charger USB yg terpasang di tiang... Sebelumnya hanya yg terpasang di dinding aja  👍🏾👍🏾👍🏾 https://t.co/wHEGGKhQT3","0","1","in"
"1872240376029098408","Thu Dec 26 11:17:44 +0000 2024","wi_wijayyart","@6_arung Kata Bang Yos, Busway itu konsep awalnya gara-gara dia undang Kolombia terus ngeliat Bus Rapid disana Keren 😁","1","2","in"
"1872141998616162318","Thu Dec 26 04:46:49 +0000 2024","babseonsaeng","AAAAA DOWOON KEREN BANGET Makanya pas fy bali pada minta sweet chaos dia ekspresinya kaya capek bangett 😭😭","0","0","in"
"1871862311507591316","Wed Dec 25 10:15:27 +0000 2024","sillynuu","@TJ_kreem @tryredvelvet Udah lagu kagak jelas, 2 modelnya itu sok iye sok keren, editornya juga goblok wkwk😂","0","1","in"
"1871737421676814548","Wed Dec 25 01:59:11 +0000 2024","jkvbriyns","@minladore Gils emang keren banget nak busway satu ini","0","0","in"
"1871624130732454313","Tue Dec 24 18:29:00 +0000 2024","TejaKesuma97874","@tafkko Wehhh keren nichhhh mau donk wkwkkwkw","0","0","in"
"1871522854677970980","Tue Dec 24 11:46:34 +0000 2024","AudH394500","@PT_Transjakarta @HHClever Woww keren bett 🫶🏻👍🏻","0","1","hu"
"1871491853738180644","Tue Dec 24 09:43:23 +0000 2024","maduTJ957","@ttaeekookk Lu yang ngelukis ta dor 😍 keren ih","0","0","in"
"1871365734804402573","Tue Dec 24 01:22:14 +0000 2024","Torriosh","@krsrhrdn Keren amaaattt","0","0","eu"
"1871197072986431810","Mon Dec 23 14:12:02 +0000 2024","GFtr88624","Apresiasi buat petugas halte CSW lt 5 hari ini. Kalian keren bisa handle antrian yg panjang ditambah skrg lgi msa liburan anak sklh dan ibu yg bwa anak bsa duduk di bangku prioritas. So, tetap semangat untuk petugas Tj di koridor manapun, I apriciate it💙💙  @PT_Transjakarta https://t.co/79bQ2KUpr5","0","3","in"
"1871159634813477273","Mon Dec 23 11:43:16 +0000 2024","IndraTanjungg","@bospideyy @Lily_JKT48 keren kak bopin laba2","0","0","in"
"1871123640185720946","Mon Dec 23 09:20:14 +0000 2024","bloomybloom2","@PT_Transjakarta denger pake apa sih itu namanya mic ya pengeras suara gitu deh, suaranya empuk bgt hehehe, tadi saya sempet liat name tag nama di bajunya namanya YUSRINA kalo gak salah😁🙏🏻 keren min tingkatin lg ya petugas yg berkompeten seperti kakak itu salam dari aku terimakasih 🙏🏻","0","0","in"
"1871123585399762950","Mon Dec 23 09:20:01 +0000 2024","bloomybloom2","@PT_Transjakarta Halte underpass lumayan rame untuk soal transitan gak cuma 1 2 orang yg nanya ke kakak nya tapi dia menjawab setiap pertanyaan dengan penuh keramahan dan kesabaran , wah keren sih, aku sangat mengapresiasi kakak petugas itu min, dan yg paling salut suara kakaknya itu loh enak di","0","0","in"
"1871123233141141542","Mon Dec 23 09:18:37 +0000 2024","bloomybloom2","@PT_Transjakarta Hay min hari ini aku baru lagi naik busway bersama kaka saya mau ke tebet eco park, terus aku transit di halte underpass kuningan sekitar jam set 3 sore, saya kagum sama kakak petugasnya tampilannya keren terus aku coba tanya wah ternyata ramah banget min, nextya","0","0","in"
"1871044702985916666","Mon Dec 23 04:06:34 +0000 2024","vvipcorner","TWITTER DO YOUR MAGIC!  ⚠️Pelecehan di Transjakarta nomor 9   Ga cuma 1 orang yang diincer ama ni orang! (aku hampir kena juga). gilasih masih pagi udah begini. Buat mbak di depan ku yang speak up, dan kasih pelajaran ke pelaku, kamu KEREN BGTT 🔥👏   @PT_Transjakarta https://t.co/JOPgQBOsBe","8","18","in"
