"id","created_at","username","text","retweets","likes","lang"
"1872687096143724599","Fri Dec 27 16:52:51 +0000 2024","tamaa_516","@PT_Transjakarta Kali ini bukan antrian bus min,tapi antrian keluar gate caoss banget mana pulang kerjaa capekk tpii terbayarkan dengan pelayanan petugas di gate,cepat dan sigap👍🏼","0","0","in"
"1871132396709650620","Mon Dec 23 09:55:01 +0000 2024","arshzav","@vvipcorner @PT_Transjakarta THANKYOU BGT UDH BANTU UP!! Korban nya itu pacar guee, pas turun di halte pancoran (ternyata ada penumpang ibu2 yg udh nelfon duluan ke call centre nya utk kasih heads up ada pelaku kekerasan seksual), petugas nya (Mas Gading) udh sigap didepan pintu dan langsung miting si pelaku https://t.co/ZU9VjL5k8O","2","5","in"
"1870825805754048831","Sun Dec 22 13:36:45 +0000 2024","desvy1624","@PT_Transjakarta hallo admin. Maaf mohon teguran nya utk petugas di halte Mampang prapatan pada jam 20.20 sampai twitt ini di tulis yg ke arah kuningan, dia sibuk main hp, ada bus datang gak sigap dan gak bantu penumpang sama sekali. Tolong di tindak lanjuti min.. tks","0","0","in"
"1870449641294381499","Sat Dec 21 12:42:00 +0000 2024","BebasBuat","@stravenues Kebijakan pajak memakai acuan negara tetangga  Coba nanti ketika TJ dialihkan ke koridor lain dan jalur itu hanya ada MRT, apakah bisa sigap seperti singapore ketika ada gangguan?  Dimana dengan sigap penumpang disediakan bus pengumpan secara gratis, walau gangguan cuma 2-3 jam","0","0","in"
"1868914714451099836","Tue Dec 17 07:02:45 +0000 2024","hickeymemo","Pelayanan TJ semakin hari kurang sigap terutama petugasnya @PT_Transjakarta kemarin ada royal trans mogok di jalur bus rute 9 jam 18.20 dan baru diselesaikan jam 19.34. kemarin Senin paling macet 2024. gara gara kelalaian @PT_Transjakarta tolong bus tdk layak jgn operasi.","0","0","in"
"1867902032813981942","Sat Dec 14 11:58:43 +0000 2024","abdul_mw","Lega sekali rasanya bisa berkumpul lagi dengan si kecil setelah terpisah di bus @PT_Transjakarta 🥺.  Terima kasih tak terhingga untuk para petugas dan kru Transjakarta yang sigap dan sangat membantu  🙏.  Kalian luar biasa!  Semoga kebaikan Bapak/Ibu dibalas berlipat ganda.","0","0","in"
"1865442012633403770","Sat Dec 07 17:03:28 +0000 2024","difiantidp","@PT_Transjakarta min, sy mau terima kasih sm mas pramusapa di Dukuh Atas yg namanya Amir Muhamad, td sy sm ibu sy kebingungan mau pulang ke arah Ragunan jam stgh 11 malem, dikasih tau sm masnya, dan masnya sigap bantuin ibu sy nyariin tempat duduk pas bus Transjakarta nya dateng https://t.co/6FpmUGgI93","0","0","in"
"1864895893855781179","Fri Dec 06 04:53:23 +0000 2024","mnnangis","Beda sama stasiun lain ya. Pernah liat manggarai ada yang pake kruk langsung sigap dituntun. Gue sakit turun tj barat diambilin kursi roda juga","0","0","in"
"1863066786067022305","Sun Dec 01 03:45:10 +0000 2024","Co70594","Tadi Ada copet di @PT_Transjakarta , pas turun di Monas lgsng di Cidukk petugas trus HP nya di Lemparr sama pelaku di halte. sigap banget itu petugasnyaa, tolong yg Kaya gitu kasih penghargaan.  Saran Aja si @PT_Transjakarta Tempel Aja foto Pelaku  di setiap halte Tj","0","0","in"
"1863063268627226728","Sun Dec 01 03:31:11 +0000 2024","intann_jkl","@_viilovee @koganenohikari Di jkt pernah jg lihat gini kak, pas naik TJ 4C. Ada yg pke kursi roda, supirnya sigap turun utk bantu buka jalan di pintu belakang","0","1","in"
