"id","created_at","username","text","retweets","likes","lang"
"1873771853271228890","Mon Dec 30 16:43:17 +0000 2024","alfatj_","@glitterycastle no. 5 awas kentut bau  indiksi sehat ialah kentut kalian harus wangi mawar","0","0","in"
"1873354379283337460","Sun Dec 29 13:04:23 +0000 2024","_Tj256","@abi_nze Wangi 😹","0","1","in"
"1872936391111524459","Sat Dec 28 09:23:27 +0000 2024","JewelsTAESAN","Hari ini, gua udah berencana sama doi buat nge-date ke Dufan seharian! Meskipun masih sedikit ngantuk karena biasanya bangun siang, tapi dijamin gua udah bersih, wangi, dan perut keisi penuh. Berangkat naik TJ sama dia, dan ini penampakan gua pas lagi antre beli tiket di sana. https://t.co/xROIHKAa2w","0","0","in"
"1872893100768854212","Sat Dec 28 06:31:26 +0000 2024","_Tj256","@kampalasfinest @pheryiezal @Jaguarblues00 @Gglory_official @medulla08 @DesireAine79555 @DrEarlyman @taatakampala1 @NiwaRodgers @polycap278 Wangi 😳😒","0","0","in"
"1872521402370367780","Fri Dec 27 05:54:26 +0000 2024","winnadrs","bagus banget armada bus @PT_Transjakarta yang baru. bersih &amp; wangi. cuma minusnya bus yg baru ini kursinya ga banyak aja. tapi overall bikin nyaman😍 https://t.co/8XG2wIPPxw","0","0","in"
"1870831580660502838","Sun Dec 22 13:59:41 +0000 2024","andreasTJ","Sing penting wangi kan~","0","0","in"
"1870425002127827166","Sat Dec 21 11:04:05 +0000 2024","_Tj256","@Denis89825K Wangi 😀","0","1","in"
"1870120472777822447","Fri Dec 20 14:54:00 +0000 2024","huft_iya_iya","Kota Tua ft. oomf yang paling rapih cakep wangi semua diborong @bujanginamx   Makan mie ayam kenyang bego ~ diajarin naik TJ biar ga tersesat (masih blm jago) ~ ngelihat detail bangunan-bangunan lama di Taman Fatahillah ~ tiba2 linguistik pas di KRL pulang  Senang 🌃🚂🏛️🚏☔️💭💒 https://t.co/Ep2AAdzwJj","0","16","in"
"1869941964415914397","Fri Dec 20 03:04:40 +0000 2024","morkliuyyang","Aduh makeup bagus terus udah dress up rapih wangi tp hrs naik jaklingko dan tj😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭","0","0","in"
"1869087329345994900","Tue Dec 17 18:28:39 +0000 2024","asbunism_","dan ber-ac/cuaca dingin. Vibenya youthful, cheerful, charismatic, go-getter woman. Pernah pake pas naik tj, menurut temen gw (yg hidungnya sensitif sama wangi manis) ini msh tolerable dan gk bikin pusing nor giung, mungkin karna manisnya jg dari berries instead of vanilla, etc.","0","0","in"
"1868576820997902568","Mon Dec 16 08:40:05 +0000 2024","budakkorporarrw","best buying aku bulan ini adalah beli parfum ini, wangi banget bjir definisi rill cewe coquette mana bisa dicantol di tas lucu bangett😭🫵🏻 dipake seharian di TJ tetap harum semerbakk🤤 https://t.co/dojJqD4gTM","1","4","in"
"1868157617253827044","Sun Dec 15 04:54:19 +0000 2024","rantpunyasa","@verticavl Wangi tj zhongtong","0","0","in"
"1867913600272339007","Sat Dec 14 12:44:41 +0000 2024","helenarvnn","bau jaket yg lama ga dicuci alias bau tengik😭😭 wangi stella di tj aja kalah cuy","0","0","in"
"1867838002917232993","Sat Dec 14 07:44:17 +0000 2024","Istiafany_dr","Mulanya orang period macem hamil muda, nyium wewangian menyengat auto muntah. Pusing bjir, demam dan minum Paracetamol langsung 2tablet... Biar tidur di Tj.... Malah m ncium wangi wangian anehh","0","0","in"
"1867513077081813314","Fri Dec 13 10:13:08 +0000 2024","glorenjun0x23","@wangi_banget Iyakan, dri dulu pgn naik tj tapi gagal mulu🤣","0","0","in"
"1867108844322820568","Thu Dec 12 07:26:52 +0000 2024","j4eminahceah","hari ini tangan gweh wangi banget bisa secured cat 5 yang gaib itu (tapi punya temen🥲). mana tremor war nya di tj berdiri pula😭 tapi tetep happy bisa bantuin mereka yang mau nonton😻","0","0","in"
"1866822927251104048","Wed Dec 11 12:30:44 +0000 2024","iaaaaq","Starterpack sebelum berangkat kerja naik KRL + TJ, desek2an, gerahh bgtt 😫 tapi kalo pake antiperspirant ketek tetep kering + ga ada bau keringet dong 😭 nyampe kantor masih seger + wangi Paling bener pake Deorex Dry Max Antiperspirant 👍 https://t.co/QhAqjz8UWK","9","10","in"
"1866763172256117234","Wed Dec 11 08:33:17 +0000 2024","inakuitaa","Baru sekali ini naik TJ yg khusus wanita. Wangi ya 😄","0","0","in"
"1866161781049262305","Mon Dec 09 16:43:34 +0000 2024","takjielramadhan","@tanyarlfes La naek Tj lo enak 3k kali 2 jadilah 6k bisa keliling kota, coba bayangin kalo naek motor lebih itu mah 6k. Ga macet, murah, dingin, kadang ada yang wangi Tj nya","0","0","in"
"1866143649182130406","Mon Dec 09 15:31:31 +0000 2024","wangi_cengkeh","@_beehunny aq juga naik TJ dianterin n ditemenin ju jihoon hihihihi","0","0","in"
