"id","created_at","username","text","retweets","likes","lang"
"1872521402370367780","Fri Dec 27 05:54:26 +0000 2024","winnadrs","bagus banget armada bus @PT_Transjakarta yang baru. bersih &amp; wangi. cuma minusnya bus yg baru ini kursinya ga banyak aja. tapi overall bikin nyaman😍 https://t.co/8XG2wIPPxw","0","0","in"
"1869763400252997745","Thu Dec 19 15:15:07 +0000 2024","ragsihasa","Baru kali ini nemu petugas transjakarta yang bener bener ramah , wanginya masyallah tabarakallah bersih ganteng dari atas sampe bawah.. tolong dikasih apresiasi dong min petugasnya mana masih muda bgt  saya turun di halte pejambon. @PT_Transjakarta","0","0","in"
"1868568298004328520","Mon Dec 16 08:06:13 +0000 2024","shinta_aryaa","Lucu banget transjakarta bus listrik, masih bersih dan luas banget 👏🏻 https://t.co/m9L6KnJ3Vg","0","1","in"
"1867545799732998153","Fri Dec 13 12:23:10 +0000 2024","helloaca","di cek keberishan bus sblm brngkt bersih/tdknya masa ada kecoa gini sih !! bus blok m - kota MYS 17097 @PT_Transjakarta https://t.co/qhQZLpWQ2g","0","0","in"
"1866892916129665168","Wed Dec 11 17:08:51 +0000 2024","cqlient","@txtdrimedia Udara bersih, kota maju, 200 bus listrik Transjakarta resmi diluncurin https://t.co/PxBcGuSVAQ","0","0","in"
"1862472701837025676","Fri Nov 29 12:24:29 +0000 2024","aisyahaayu","min ini gimana sih ga bersih bgt ada hewan kecil kecil gini jadi ga nyaman, tolong diperhatikan lagi dong @PT_Transjakarta https://t.co/sYPzMklVT0","0","0","in"
"1861388555479851097","Tue Nov 26 12:36:29 +0000 2024","HHClever","@PT_Transjakarta Mimin barusan hr selasa tgl 26 Nov 24 jam 19.15  sy naik Tj DMR 0759 Jurusan melayu ancol itu bus nya tolong dibersihkan/dicuci banyak binatangnya n  kotor kl bersih kan kt nyaman  (foto terlampir)  tks 🙏 https://t.co/98Ls4tSqTN","0","0","in"
"1860524360962048022","Sun Nov 24 03:22:29 +0000 2024","hermawan_devina","Hari Minggu ngajakin anak-anak naik @MRTJakarta : bersih, moderen, terjangkau, efisien waktu👌🏼  Rute balik mau coba naik Busway @PT_Transjakarta baru tau harus beli kartu minimal Rp 50.000 seorang, ga ada tiket sekali pakai 😄 https://t.co/ERSbt0vbPE","9","95","in"
"1858078986192232858","Sun Nov 17 09:25:26 +0000 2024","apesilau","dicari temen (cewe) ngekos bareng daerah ciputat, tangerang selatan (tangsel). deket sama transjakarta, akses 24 jam + aman.  price : 450k /bulan syarat: perempuan, umur brp aja jadi, rapih, bersih, mau patungan duit kebutuhan kamar.  di kamar udh ada mejikom, airfryer, setrika.","0","0","in"
"1856329765281771910","Tue Nov 12 13:34:39 +0000 2024","pramonoanung","Shanghai dan Tokyo punya mobil yang lebih banyak, tapi punya udara yang lebih bersih. Kenapa?   Terlalu banyak sulfur dalam BBM kita. Jumlah kendaraan pribadi harus dikurangi, salah satunya dengan memperluas Transjakarta menjadi Transjabodetabek. Ini bisa membuat kualitas udara membaik dan kemacetan berkurang.  Setelah ditingkatkan, menggunakan transportasi publik akan jauh lebih efisien dan nyaman, ketimbang mengeluarkan mobil dari garasi. Ini namanya cross elasticity of demand dalam elastisitas permintaan.   #JakartaMenyala","127","495","in"
"1856190221299397021","Tue Nov 12 04:20:09 +0000 2024","Firman_Adv99","😇🙏🏼 Adem. Sejuk. Bersih. Nyaman.✍🏼 Meskipun cuaca siang ini di Jakarta panas, tapi Busway tetap Nyesss 😘😊💕  @PT_Transjakarta https://t.co/xxLhoxk7Ep","0","0","in"
"1854197278745280669","Wed Nov 06 16:20:55 +0000 2024","Rizkiraa05","Langkah besar menuju Jakarta yang lebih bersih! PLN dan Transjakarta kolaborasi yang keren! #PLNUntukIndonesia https://t.co/W7e4gEAQTT","0","1","in"
"1854197145030795405","Wed Nov 06 16:20:23 +0000 2024","Anandaf66","Langkah besar menuju Jakarta yang lebih bersih! PLN dan Transjakarta kolaborasi yang keren! #PLNUntukIndonesia https://t.co/76uq7fK2yA","0","1","in"
"1854196123323584546","Wed Nov 06 16:16:19 +0000 2024","gxjdvh79","Energi Hijau untuk Masa Depan Jakarta 🌏 Dengan 7,5 MVA daya untuk charging station bus listrik Transjakarta PLN dan Transjakarta berkolaborasi demi udara yang lebih bersih Mari beralih ke transportasi ramah lingkungan #PLNuntukIndonesia https://t.co/tJxwcEqo38","0","1","in"
"1854192092677095540","Wed Nov 06 16:00:18 +0000 2024","ulsfxel5059","Menuju Jakarta Ramah Lingkungan 🌱 PLN mendukung transportasi hijau dengan energize 7,5 MVA untuk charging station bus listrik Transjakarta Bersama, kita wujudkan Jakarta yang lebih bersih dan ramah lingkungan #PLNuntukIndonesia https://t.co/dmOd8lmiJ9","0","1","in"
"1854182467483398331","Wed Nov 06 15:22:03 +0000 2024","warhning","🌱 Langkah hijau Jakarta semakin nyata! Kolaborasi PLN dengan daya 7,5 MVA untuk charging station bus listrik Transjakarta siap hadirkan udara yang lebih bersih. Terima kasih PLN! #PLNuntukIndonesia https://t.co/xCiInpqfdv","0","1","in"
"1854176800114659413","Wed Nov 06 14:59:32 +0000 2024","weclfare","🚍⚡ Bersama PLN, Jakarta semakin bersinar dengan transportasi hijau! Charging station bus listrik Transjakarta kini diperkuat 7,5 MVA dari PLN untuk perjalanan lebih bersih &amp; nyaman. #PLNuntukIndonesia https://t.co/Hx4ny5OQPy","0","1","in"
"1854153431885459542","Wed Nov 06 13:26:41 +0000 2024","Yayiggg","Kolaborasi PLN dan Transjakarta untuk transportasi hijau! Charging station 7,5 MVA kini hadir demi dukung armada bus listrik, menuju udara Jakarta yang lebih bersih dan bebas polusi  #PLNuntukIndonesia https://t.co/DgRe8JlRE8","0","1","in"
"1854152787124482183","Wed Nov 06 13:24:07 +0000 2024","AmaraZoe5","PLN siapkan 7,5 MVA khusus untuk charging station Transjakarta! Kolaborasi ini hadirkan solusi transportasi hijau, mendukung Jakarta menuju kota yang lebih bersih dan sehat  #PLNuntukIndonesia https://t.co/se3KjiKk4j","0","1","in"
"1854152099271151716","Wed Nov 06 13:21:23 +0000 2024","Rizkypyk","Kolaborasi untuk udara bersih Jakarta! PLN kini energize 7,5 MVA untuk charging station Transjakarta, mendukung mobilitas dengan energi bersih yang lebih ramah lingkungan  #PLNuntukIndonesia https://t.co/0rhqPo7dF1","0","1","in"
"1854151920413475268","Wed Nov 06 13:20:40 +0000 2024","Vitavityy1","PLN energize charging station 7,5 MVA untuk bus listrik Transjakarta! Komitmen bersama menuju transportasi hijau di Jakarta, mengurangi emisi, dan mendukung perjalanan yang lebih bersih dan efisien  #PLNuntukIndonesia https://t.co/VIiGEvecHj","0","1","in"
"1854151672412696680","Wed Nov 06 13:19:41 +0000 2024","Mikhathy","PLN dukung penuh transportasi hijau di Jakarta! Dengan daya 7,5 MVA, charging station khusus bus listrik Transjakarta kini resmi energize. Langkah nyata menuju udara bersih dan Jakarta yang lebih ramah lingkungan  #PLNuntukIndonesia https://t.co/P4AQryYUla","0","1","in"
"1851253813253898462","Tue Oct 29 13:24:38 +0000 2024","und_cuckoosnest","Dear @PT_Transjakarta dan Gelora Bung Karno, sabun cair ga mahal lho. Bisa kontrak volume juga. Kan agak malu gue tadi ditanya turis asing ""toilet kalian engga ada sabunnya, ya?""  Gue sendiri kalo di luar selalu nahan buang air di bioskop, hehe. Toiletnya bersih, sabun pasti ada.","0","0","in"
"1846724417214357739","Thu Oct 17 01:26:26 +0000 2024","zulkarnainzaki","Di dalam TransJakarta pagi ini. Membayangkan akan seperti apa Jakarta kelak. Udara bersih, transum canggih. Semoga.   #Nge-Grok #CommuteWithGrok #GrokDaily https://t.co/QW6XKiQzw1","0","0","in"
"1843503759160422430","Tue Oct 08 04:08:41 +0000 2024","twinninglemon","@zmrtn___ Kak, rumahku di tangsel tepatnya di pamulang barat, jarak ke halte transjakarta 5km (15menit), koneksi TJnya ke halte CSW sama Kp. Rambutan. Rumahnya LB 48 LT 72, 1 lantai, air bersih, SHM, harga 575jt","0","1","in"
"1841107996275102026","Tue Oct 01 13:28:47 +0000 2024","KartaSiswandi","@PT_Transjakarta  Busway dari operator bmp.  Kaca2 masih kotor. Gak bersih. Masih lebih bersih operatot TJ Kelihatan di kaca . https://t.co/bZk98qNV9V","0","0","in"
"1840916630433640921","Tue Oct 01 00:48:21 +0000 2024","gian_gians","Saya kira sdh bersih,@PemdaDKIJakarta @DKIJakarta @PT_Transjakarta @txtdrjkt @thejakartaglobe @dishubjakarta @satpolppjakarta Brarti yg aman cuma Trm.Senen,pulogadung,RWmangun,kalideres tpi apa iya,konsep Pbelian Tiket di Lt.2? 🤣😂😂😂😂","0","0","in"
"1840340683481284744","Sun Sep 29 10:39:45 +0000 2024","whoiam95_","@PT_Transjakarta saya senang dengan interior DMR 622 . interior bersih, kursi jok nyaman, pandangan ke depan cerah, lighting lamp cahaya sesuai (tidak terlalu terang) . driver bus jg oke 😍 https://t.co/L4ntQY6icU","0","0","in"
"1840340182383632570","Sun Sep 29 10:37:46 +0000 2024","whoiam95_","@PT_Transjakarta saya senang dengan interior DMR 622 . interior bersih, kursi jok nyaman, pandangan ke depan cerah, lighting lamp cahaya sesuai (tidak terlalu terang) . driver bus jg oke 😍","0","0","in"
"1838895664715149335","Wed Sep 25 10:57:46 +0000 2024","sognodimilano","@DKIJakarta @PT_Transjakarta @RadioElshinta Terimakasih Pemprov DKI, tadi siang sekilas lewat sudah bersih. Keep up the good work, pemprov berkelas. Gerak cepat layaknya government di Jepang 😁👍🏼","0","0","in"
"1837244186833387903","Fri Sep 20 21:35:23 +0000 2024","penikmatkudapan","@elisa_jkt Gagalnya sampai Jakarta punya pasukan warna warni yg bikin Jakarta bersih, berobat gratis, normalisasi yg kurangi banjir, armada Transjakarta modern dan ramah disabilitas, banyak layanan gratis, sampai penggantinya 5 tahun pidato aja yg dirasakan masih karya si Playboy 🤭","1","1","in"
"1837035911542161833","Fri Sep 20 07:47:46 +0000 2024","ShodiiqAchmad","@PT_Transjakarta Nah, saya periksa sandal saya. Kaga ada apa2nya. Msh bersih bu.","0","0","in"
"1835987155300303135","Tue Sep 17 10:20:23 +0000 2024","yan_nas","naik transportasi murah, bersih jangan tolol dong anak keturunan sama induknya moda @PT_Transjakarta udah baik dan bersih nih #tololyangmakanminumdannyampahdiTJ","0","0","in"
"1834948243966632286","Sat Sep 14 13:32:07 +0000 2024","sl7empat","Di halte Transjakarta Setiabudi ada kucing gembul abu² tua gemeesshh 🐱 Terlihat bersih &amp; terawat 🤩  )) lupa nanya pramusapanya dia jan atw bet ((  ( *¯ ³¯*)♡","0","0","in"
