"1844693131289055248","Fri Oct 11 10:54:49 +0000 2024","0","Sore min @PT_Transjakarta Di bus stop Selapa Polri tuh biarpun busnya depan belakang yg belakang ga bisa buka pintunya &amp; harus nunggu depannya jalan dulu ? Udah ada yg bilang mau transit ke bis depannya tetep ga dibukain. Udahannya nunggu lama lagi ","1844693131289055248","","","in","Jakarta","0","1","0","https://x.com/PradityaSIA01/status/1844693131289055248","101987621","PradityaSIA01"
"1844327337099501628","Thu Oct 10 10:41:17 +0000 2024","0","Makin bapuk ini @PT_Transjakarta jam sibuk headway setengah jam lebih. Begitu dateng dijamin ga bisa naik. Ini koridor 6 lho salah satu pusat bisnis.","1844327337099501628","","","in","Jakarta, Indonesia","0","0","0","https://x.com/ardezzo_r/status/1844327337099501628","2859810884","ardezzo_r"
"1844361442264482018","Thu Oct 10 12:56:49 +0000 2024","0","min mau tanya klo dri flyover raya bogor mau ke aeon jgc naik jurusan apa aja ya? @PT_Transjakarta","1844361442264482018","","","in","","0","1","0","https://x.com/skzloveyu/status/1844361442264482018","1283306028411453440","skzloveyu"
"1844668869052661776","Fri Oct 11 09:42:17 +0000 2024","1","@Bluebirdgroup @dishubjakarta Untuk apa? Telepon saya jg tidak ada gunanya bisa langsung ke TKP untuk penertiban supir2 yang mangkal di depan halte transjakarta Berikut titik-nya : https://t.co/UZbOHMMGKd","1844674874226127235","","Bluebirdgroup","in","embantul","0","1","0","https://x.com/insaari_/status/1844674874226127235","83584287","insaari_"
"1844336049486692450","Thu Oct 10 11:15:54 +0000 2024","0","@PT_Transjakarta ini saya nyoba apps nya kalau dari halte kecil gini bus nya ga kelacak ya? Ceritanya lagi nunggu 6W https://t.co/1Hl0GDBH8v","1844336049486692450","https://pbs.twimg.com/media/GZhl3MNaYAAePyS.jpg","PT_Transjakarta","in","Jakarta - Jogja - Jakarta","0","2","0","https://x.com/ginseladipura/status/1844336049486692450","51658188","ginseladipura"
"1844705881273127332","Fri Oct 11 11:45:29 +0000 2024","0","yeu kocak pemilik akun ini ikutan nangisin fancall orang lain yang ngelag diatas transjakarta. asksksksksksksks","1844705881273127332","","","in","","0","0","0","https://x.com/kkkeziaa/status/1844705881273127332","971278177","kkkeziaa"
"1844726664221139425","Fri Oct 11 13:08:04 +0000 2024","0","S21 adalah bus transjakarta paling jelek","1844726664221139425","","","in","","0","0","0","https://x.com/byeoldeulo/status/1844726664221139425","1119080791282081792","byeoldeulo"
"1844773554879099030","Fri Oct 11 16:14:24 +0000 2024","0","kak @PT_Transjakarta dari kelapa dua sasak mau ke fatmawati city center rutenya bagaimana ya?","1844773554879099030","","","in","","0","1","0","https://x.com/wonnieberries/status/1844773554879099030","1436580845079302151","wonnieberries"
"1844621883670478917","Fri Oct 11 06:11:43 +0000 2024","0","Semacet-macetnya Jakarta masih lebih nyaman naik Transjakarta dibandingkan naik motor. Emang lebih cepet bawa motor tapi lebih rungsing kepanasan di jalan.","1844621883670478917","","","in","Preanger, Indonesia","0","0","0","https://x.com/rivandiwr/status/1844621883670478917","41942398","rivandiwr"
"1844519321240002574","Thu Oct 10 23:24:10 +0000 2024","0","Pagi min @PT_Transjakarta mau info gerbang busway sebelum underpass Senen gak ada yang jaga jadi banyak yang masuk busway. Boleh dibantu koordinasi ya min terutama ini hari Jumat jadi macetnya lebih dari biasanya. Thank you.","1844519321240002574","","","in","Genius Lab","0","1","0","https://x.com/grcyoonie/status/1844519321240002574","1131137362702917632","grcyoonie"
"1844772712016761209","Fri Oct 11 16:11:03 +0000 2024","0","Hi @pt_transjakarta ada info terkait penutupan jalan besok utk koridor 9 arah ke Pluit? Tks","1844772712016761209","","","in","ENG/IDN/日本語(少し)/한국어(조금)","0","1","0","https://x.com/anegoleon/status/1844772712016761209","1527304958","anegoleon"
"1844889717088858171","Fri Oct 11 23:55:59 +0000 2024","0","halo kak apakah d21&amp;6N beroperasj di weekend? @PT_Transjakarta","1844889717088858171","","","in","Indonesia","0","1","0","https://x.com/queencyklt/status/1844889717088858171","1267681524020703234","queencyklt"
"1844557385366634787","Fri Oct 11 01:55:25 +0000 2024","5","Calon gubernur Jakarta nomor urut 1 Ridwan Kamil berencana menghadirkan transportasi di atas sungai atau riverway jika nanti terpilih sebagai pemimpin di Jakarta. Kehadiran riverway akan didukung dengan perluasan flyover dan pengembangan jaringan MRT LRT Transjakarta jalur https://t.co/uOVGUAsjas","1844557385366634787","https://pbs.twimg.com/ext_tw_video_thumb/1844556829998841856/pu/img/Cjgr-eKBxwbI3NZs.jpg","","in","Jakarta","1","8","1","https://x.com/kompascom/status/1844557385366634787","23343960","kompascom"
"1844241081887752346","Thu Oct 10 04:58:32 +0000 2024","0","Min @PT_Transjakarta kl mo ke daerah Tebet dari Ciledug mending naik apa en turun di mana ya?","1844241081887752346","","","in","Tangerang, Banten - Jakarta","0","1","0","https://x.com/estindut/status/1844241081887752346","61494063","estindut"
"1844882942398738789","Fri Oct 11 23:29:04 +0000 2024","0","Ini gak mau dibawain di konser Jakarta? Lagu ini juga yang nemenin gue ngegalau di transjakarta pas pp kerja padahal gue lagi seneng. On repeat 1 milyar kali sampe gue resign. HAHA","1844882942398738789","","","in","","0","0","0","https://x.com/Yewonnie/status/1844882942398738789","57510085","Yewonnie"
"1844677703531888864","Fri Oct 11 09:53:31 +0000 2024","0","Min @PT_Transjakarta apakah ada pengalihan rute 3F dan 10 H ? Saya mau ke slipi petamburan","1844677703531888864","","","in","In my family heart..","0","1","0","https://x.com/alearie03/status/1844677703531888864","306879383","alearie03"
"1844552523874697306","Fri Oct 11 01:36:06 +0000 2024","0","Boleh info tije t11 sudah dimana ya? Di petamburan sudah antri panjang banget ini @PT_Transjakarta https://t.co/3U5QdhkS82","1844552523874697306","https://pbs.twimg.com/media/GZkqvEWaAAEYnp5.jpg","","in","+62","0","3","0","https://x.com/bluberychis/status/1844552523874697306","1087572486760292352","bluberychis"
"1844682316565660092","Fri Oct 11 10:11:51 +0000 2024","0","Ya Allah pengen keliling naik transjakarta .","1844682316565660092","","","in","","0","1","0","https://x.com/sasisuy/status/1844682316565660092","1491829900205969408","sasisuy"
"1844652436184576146","Fri Oct 11 08:13:07 +0000 2024","0","Kenapa sih harus tap in tap out @PT_Transjakarta ??? Saldoku selalu kepotong 2 kali","1844652436184576146","","","in","Ungaran, Indonesia","0","2","0","https://x.com/CitraaAriska/status/1844652436184576146","1372854444","CitraaAriska"
"1844293050606158084","Thu Oct 10 08:25:03 +0000 2024","0","Halo min @PT_Transjakarta. Mau tanya. Kalau posisi di Halte Bundaran HI mau ke Lebak Bulus bisa naik apa ya? Atau mungkin ada yang langsung ke Ciputat? Terima kasih!","1844293050606158084","","","in","","0","3","0","https://x.com/Sesihel/status/1844293050606158084","383202362","Sesihel"
"1844613713254547879","Fri Oct 11 05:39:15 +0000 2024","0","Woi kok kebayar 2x anj padahal cuma tap in tap out @PT_Transjakarta https://t.co/xNnKJT6TrD","1844613713254547879","https://pbs.twimg.com/media/GZliZWwbsAA7Qnt.jpg","","in","","0","1","0","https://x.com/aesthusias/status/1844613713254547879","877426430778384384","aesthusias"
"1844724886385651737","Fri Oct 11 13:01:00 +0000 2024","0","Lama2 TJ keterlaluan ya @PT_Transjakarta mesin tap in di Halte Denpasar arah blok m ga diperbaiki DAN MASIH KEPOTONG 2X GAADA SOLUSI sekarang ini ditambah lagi tap in tap out TJ Q1 2x juga? Raise masalah ke admin di DM juga percuma gaada solusi. Gila sih rampok bgt lo semua","1844724886385651737","","","in","","0","1","0","https://x.com/lalalali_c/status/1844724886385651737","60500869","lalalali_c"
"1844681583749689552","Fri Oct 11 10:08:56 +0000 2024","0","Kenapa sihhh tj arah ke meruya di csw g pernah sesuai schadule datengnyaa bisa bisa 30 mnt - 1 jam klo nunggu jurusan 1M @PT_Transjakarta","1844681583749689552","","","in","","0","1","0","https://x.com/misszeegurl/status/1844681583749689552","1410393185038176258","misszeegurl"
"1844338713016533026","Thu Oct 10 11:26:29 +0000 2024","0","kenapa armada busway 8 tuh lama banget yah :((( #transjakarta #tije","1844338713016533026","","","in","she/her ","0","0","0","https://x.com/echaniee06_/status/1844338713016533026","1288434415622696968","echaniee06_"
"1844572655938351419","Fri Oct 11 02:56:06 +0000 2024","0","pagi @PT_Transjakarta mau tanya tj rute 1 blok m - kota itu pemberhentian terakhirnya di halte apa ya? halte busway kota tua atau kali besar? terima kasih","1844572655938351419","","","in","","0","1","0","https://x.com/niallsfairies/status/1844572655938351419","736484432329089026","niallsfairies"
"1844560435548475890","Fri Oct 11 02:07:32 +0000 2024","0","Dinas Perhubungan DKI Jakarta mengemukakan Transjakarta mengubah pola operasi dan modifikasi lintasan saat berlangsung Jakarta Running Festival di kawasan Gelora Bung Karno (GBK). #jakartarunningfestival #olahraga #gbk https://t.co/7jfiqy2suY","1844560435548475890","","","in","NKRI","0","0","0","https://x.com/antaranews/status/1844560435548475890","18071520","antaranews"
"1844376860769255870","Thu Oct 10 13:58:05 +0000 2024","0","Gaji dan syarat jadi sopir bus Transjakarta https://t.co/gRHrVyeM8V","1844376860769255870","","","in","NKRI","0","0","0","https://x.com/antarabiz/status/1844376860769255870","1203876160469266433","antarabiz"
