conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1817884577349726438,Mon Jul 29 11:27:12 +0000 2024,1,Malam ini mondar-mandir TV lagi ini sih. Best wishes for both teams 🇮🇩 Semoga dapat hasil terbaik ya Boyz. Timnas Sepakbola U19 Timnas Voli Putra U20 #TimnasIndonesia #TimnasDay https://t.co/KTXN6kq1nl,1817884577349726438,https://pbs.twimg.com/media/GTpsY34aMAA0Zj5.jpg,,in,🩵 RM TEAM 🩵,0,0,0,https://x.com/211Tije/status/1817884577349726438,1232090128656416769,211Tije
1817939266640683346,Mon Jul 29 15:04:31 +0000 2024,2,Congratulations Boyz. Well deserved. Tapi ini baru awal masih ada Piala Asia U-20 ya guys. Itu target sesungguhnya supaya kita bisa lolos ke Piala Dunia. #TimnasIndonesia #TimnasU19 #TimnasDay https://t.co/dWTrUX8nub,1817939266640683346,https://pbs.twimg.com/media/GTqeGf5a8AAU9Ry.jpg,,in,🩵 RM TEAM 🩵,1,0,0,https://x.com/211Tije/status/1817939266640683346,1232090128656416769,211Tije
1818137782893854893,Tue Jul 30 04:13:21 +0000 2024,0,Oh pantesan dapet notif berturut turut dari tije,1818137782893854893,,,in,ijbolnesia,0,0,0,https://x.com/smittenmuch/status/1818137782893854893,1298234689128259589,smittenmuch
1817970474967769287,Mon Jul 29 17:08:32 +0000 2024,1,Tips dari si pelor - kalo dah mau tidur mata kiyep2 jgn mikirin apa2 - relax santaii - kalo aku sih nyender dikit dah ngantuk wkwkwk - skill aku nambah bisa tidur sambil berdiri wkwkw kl di tije apa krl wkwk,1817970474967769287,,,in,,0,1,0,https://x.com/fuckme1539583/status/1817970474967769287,1726868096835850240,fuckme1539583
1817885471554593029,Mon Jul 29 11:30:45 +0000 2024,0,Yang kayak gini yang mau maju jadi gubernur? For real? ,1817885471554593029,,,in,🩵 RM TEAM 🩵,0,0,0,https://x.com/211Tije/status/1817885471554593029,1232090128656416769,211Tije
1817878817572274467,Mon Jul 29 11:04:19 +0000 2024,0,Show them it's our home 🇮🇩🇮🇩🇮🇩 Bismillah sukses Boyz fighting pokoknya.,1817878817572274467,,,in,🩵 RM TEAM 🩵,0,0,0,https://x.com/211Tije/status/1817878817572274467,1232090128656416769,211Tije
1817875199293096152,Mon Jul 29 10:49:56 +0000 2024,1,Mantap ,1817875199293096152,,,in,🩵 RM TEAM 🩵,0,0,0,https://x.com/211Tije/status/1817875199293096152,1232090128656416769,211Tije
1817942765336150072,Mon Jul 29 15:18:25 +0000 2024,0,Si embak reporternya kaget dipeluk Raven . Saking senengnya dia debutan yang langsung juara 🇮🇩,1817942765336150072,,,in,🩵 RM TEAM 🩵,0,0,0,https://x.com/211Tije/status/1817942765336150072,1232090128656416769,211Tije
1818082392743334067,Tue Jul 30 00:33:15 +0000 2024,1,Duh rasanya pagi2 pengen ngamuk Naik tije koridor 4 dari simpang Pramuka gataunya cuma sampe matraman alhasil gw musti naik ojol biar smpe kantor klo kyk gini bukannya efisien malah boncos Min @PT_Transjakarta tolong dong dibedain bwt koridor 4 nya kasih tambahan 4E atau apalah,1818082392743334067,,,in,universe,0,1,0,https://x.com/Babang_pandah2/status/1818082392743334067,1678084470250037248,Babang_pandah2
1817520109608681485,Sun Jul 28 11:18:56 +0000 2024,41,Sebagai masyarakat naik Tije hari-hari lewat Kuningan atau Sudirman mon maap gw tetep kesal sama yang plat RI juga plat berbintang. Masuk jalur Tije bikin headway-nya gajelas. Pen gue timpuk kadang sama bikin intrusive mind jalan ini kalo kacanya gue baret gapapa ga si. ,1817520109608681485,,,in,Where the Party At.,1,1,19,https://x.com/AnnRinnesia/status/1817520109608681485,1203524193637167105,AnnRinnesia
1817733408291955133,Mon Jul 29 01:44:14 +0000 2024,1,@PT_Transjakarta Buat apa coba?? Kalo poin gue gede dapet diskon? Kalo badge gue platinum dapet akses ke kantor tije?? Mending ini app lo bikin buat mudahin difabel dah biar guna dikit. Load live tracking aja lama buka map aja ngecrash. Cuih. https://t.co/yqg535AScc,1817737869018194124,https://pbs.twimg.com/media/GTnm9LAbcAEGocR.jpg,oezoemaki,in,,0,1,0,https://x.com/oezoemaki/status/1817737869018194124,1110017353868144640,oezoemaki
1817572638669357434,Sun Jul 28 14:47:40 +0000 2024,0,Kampungan bet anying mabok naik bus tije setelah 12 tahun naik itu bus baru kali ini beneran ngerasa pen gua muntahin aja tuh kursi,1817572638669357434,,,in,,0,0,0,https://x.com/terbadot/status/1817572638669357434,1794220704206114817,terbadot
1817941985476628619,Mon Jul 29 16:17:44 +0000 2024,2,@podcast712 @Teppen998 Ingin mempromosikan infografis SSK terbaru dari mas tije #saran #ramaikan https://t.co/7vdlGvBoCw,1817957693136699472,,podcast712,in,,0,1,1,https://x.com/jehaes_/status/1817957693136699472,1207605303669211136,jehaes_
1818142616955072911,Tue Jul 30 04:32:33 +0000 2024,5,yang gw salut mereka demo tapi gak sampe makan jalan Tije itu menteri agama gak ada urusan yg penting2 amat minta dikawal di jalur busway ,1818142616955072911,,,in,,0,0,1,https://x.com/koganenohikari/status/1818142616955072911,1278269892882337792,koganenohikari
1817882949829943342,Mon Jul 29 11:20:44 +0000 2024,0,Asik hari ini tije sepi,1817882949829943342,,,in,,0,0,0,https://x.com/teahvert/status/1817882949829943342,1224856292130357248,teahvert
1818072676302303615,Tue Jul 30 03:48:29 +0000 2024,0,@bhismaaa10 @mooncapturer @PT_Transjakarta Lucky you! Kemarin sore saya pulang dinas sih masih tidak terinfo apapun. Pagi ini dapat notif dari aplikasi Tije kalau beberapa Mikrotrans tidak beroperasi makanya langsung confirm ke akun X-nya @PT_Transjakarta. Eh ternyata benar. Untungnya hari ini saya dinas siang. ‍️ https://t.co/VqHo7lgwjC,1818131526145785872,https://pbs.twimg.com/media/GTtM_OdacAAd4vf.jpg,bhismaaa10,in,,0,0,0,https://x.com/PutriNurIndahP/status/1818131526145785872,231698804,PutriNurIndahP
1818289787796594892,Tue Jul 30 14:17:22 +0000 2024,0,the thing about naik angkot banyak pengamen the thing about naik mikrotrans - tije - mikrotrans-jln kakk waktunya lebih lama why cant i have nice things,1818289787796594892,,,in,,0,0,0,https://x.com/cheersofautumn/status/1818289787796594892,3460600280,cheersofautumn
1818420429343924347,Tue Jul 30 22:56:29 +0000 2024,0,555 Sutra otw kantor di tije baru tersadar kliatannya gw td lupa pake deodorant untung ga hrs lari2 ni pagi.. https://t.co/ZzkSMw3EzB,1818420429343924347,https://pbs.twimg.com/media/GTxTvQkbwAADUDe.jpg,,in,Jakarta,0,0,0,https://x.com/Eka4Liong/status/1818420429343924347,147128594,Eka4Liong
1817896950399910375,Mon Jul 29 12:16:22 +0000 2024,0,mata gue nih kan ya gabisa liat jelas kalo abis magrib trus barusan pas nunggu tije ada motor yg nyamperin mungkin ojek yg lewat trus tbtb nanya bareng gak? gue kaya enggak pak sambil senyum trus pas motornya udh pergi gue baru ngeh ITU ANAK KANTOR YANG NAWARIN TEBENGAN,1817896950399910375,,,in,,1,0,0,https://x.com/jixsamore/status/1817896950399910375,2987141960,jixsamore
1817067347548733855,Sun Jul 28 16:03:27 +0000 2024,1,@NSS_forRM @rkivee18 Bukan Cinta Sesaat 558 halaman (end) End of thread. Thank you. See you next challenge. Jangan bosen ngajak aku ya #WeekendReadWithNSS #RM https://t.co/Mu1nQ9QRyc,1817591708278034864,https://pbs.twimg.com/media/GTlhwTsbUAA3EV1.jpg,211Tije,in,🩵 RM TEAM 🩵,0,0,1,https://x.com/211Tije/status/1817591708278034864,1232090128656416769,211Tije
1817067347548733855,Sun Jul 28 15:51:12 +0000 2024,0, Bukan Cinta Sesaat 558 halaman (end) Hubungan terlarang itu berlangsung hingga Nina hamil dan Rio dinominasikan menjadi dekan. Rio menolak menceraikan Sri apalagi sebagai calon dekan ia tidak seharusnya mempunyai WIL #WeekendReadWithNSS #RM,1817588625716224438,,211Tije,in,🩵 RM TEAM 🩵,0,1,0,https://x.com/211Tije/status/1817588625716224438,1232090128656416769,211Tije
1817067347548733855,Sun Jul 28 15:35:24 +0000 2024,0, Bukan Cinta Sesaat 558 halaman (end) Rio menemui Nina yang kembali ke Indonesia bersama Hans untuk meminta restu pernikahan pada keluarga Nina. Rio terus menolak melepas Nina. Hans mengalah dan saat itu jadi awal dari perselingkuhan Rio dan Nina #WeekendReadWithNSS #RM,1817584649583141078,,211Tije,in,🩵 RM TEAM 🩵,0,1,0,https://x.com/211Tije/status/1817584649583141078,1232090128656416769,211Tije
1817067347548733855,Sun Jul 28 15:30:24 +0000 2024,0, Bukan Cinta Sesaat 558 halaman (end) Hans melamar tapi Nina menolak karena menyadari kalau ia belum bisa melupakan Rio. Memilih kembali ke Belgia Rio kemudian menyusul tapi Nina sudah berangkat ke Paris. Hans menolak membantu Rio. #WeekendReadWithNSS #RM,1817583393619783792,,211Tije,in,🩵 RM TEAM 🩵,0,1,0,https://x.com/211Tije/status/1817583393619783792,1232090128656416769,211Tije
1817538983028838507,Sun Jul 28 12:58:20 +0000 2024,0,@BinsarDC Hai kak. Tiket QR yang tersedia pada aplikasi Tije hanya dapat digunakan di gate Halte BRT sedangakan di mesin TOB yang tersedia di dalam bus masih belum bisa digunakan ya kak. Terima kasih ^FN,1817545123757990294,,BinsarDC,in,DKI Jakarta,0,1,0,https://x.com/PT_Transjakarta/status/1817545123757990294,104556071,PT_Transjakarta
1817951847065473278,Tue Jul 30 01:22:04 +0000 2024,0,@rkivee18 Itu olahraga atau garuk punggung sih? Lucu kalo liat videonya kalo aslinya mah pasti serem banget,1818094679273165008,,rkivee18,in,🩵 RM TEAM 🩵,0,1,0,https://x.com/211Tije/status/1818094679273165008,1232090128656416769,211Tije
1818102526748897386,Tue Jul 30 04:53:17 +0000 2024,1,@desiandraa Sahabat TiJe pekerjaan perbaikan jalan di penurunan koridor 13 (Jl. Trunojoyo) akan berlangsung pada 27 Juli - 11 Agustus 2024 pukul 05:00 - 13:30 WIB. Selama perbaikan jalan dilakukan rute 4K dan 6V mengalami penyesuaian.Terima kasih ^MB,1818147831988777389,,desiandraa,in,DKI Jakarta,0,0,0,https://x.com/PT_Transjakarta/status/1818147831988777389,104556071,PT_Transjakarta
1818132100673146980,Tue Jul 30 10:26:05 +0000 2024,0,@ArumSekarSariD3 Gantengnya oooiiii,1818231586518958566,,ArumSekarSariD3,in,🩵 RM TEAM 🩵,0,0,0,https://x.com/211Tije/status/1818231586518958566,1232090128656416769,211Tije
1818181224927842388,Tue Jul 30 07:51:55 +0000 2024,1,@rkivee18 @cuiteperson Ahhh bantalnya nyaman banget ,1818192788049326456,,rkivee18,in,🩵 RM TEAM 🩵,0,1,0,https://x.com/211Tije/status/1818192788049326456,1232090128656416769,211Tije
1818257626393887039,Tue Jul 30 12:09:34 +0000 2024,0,Dih rakyatnya disuruh naik transportasi umum pejabatnya malah seenaknya serobot jalur layang khusus Tije pake mobil dinas,1818257626393887039,,,in,earth,0,0,0,https://x.com/edelazalea/status/1818257626393887039,1154052321334063104,edelazalea
1817723938916778484,Mon Jul 29 04:13:14 +0000 2024,0,@ArumSekarSariD3 Ok aku ngadu ke Koya Appa ,1817775365483274456,,ArumSekarSariD3,in,🩵 RM TEAM 🩵,0,1,0,https://x.com/211Tije/status/1817775365483274456,1232090128656416769,211Tije
1818132100673146980,Tue Jul 30 08:25:16 +0000 2024,0,@ArumSekarSariD3 Ihhh itu apa?,1818201181501747331,,ArumSekarSariD3,in,🩵 RM TEAM 🩵,0,1,0,https://x.com/211Tije/status/1818201181501747331,1232090128656416769,211Tije
1817753419882586565,Mon Jul 29 04:00:32 +0000 2024,0,@ArumSekarSariD3 Bismillah deh ,1817772171340722615,,ArumSekarSariD3,in,🩵 RM TEAM 🩵,0,1,0,https://x.com/211Tije/status/1817772171340722615,1232090128656416769,211Tije
1817431796113645678,Sun Jul 28 11:22:58 +0000 2024,0,@vincanindya @BTS_twt Headbang-nya jangan kenceng2 Nak Bunda pusing lihatnya. Nanti kamu kejedot ,1817521121887125684,,vincanindya,in,🩵 RM TEAM 🩵,0,0,0,https://x.com/211Tije/status/1817521121887125684,1232090128656416769,211Tije
1812268507662532637,Tue Jul 30 05:55:56 +0000 2024,0,@brigivaditya Hai Kak. Mohon maaf saat ini fitur layanan pemesanan Royaltrans di aplikasi Tije untuk sementara tidak dapat digunakan dikarenakan sedang dalam perbaikan untuk sementara penggunaan Royaltrans dapat dilakukan secara manual dan Tap In di Bus. Terima Kasih ^DIJ,1818163599942008918,,brigivaditya,in,DKI Jakarta,0,0,0,https://x.com/PT_Transjakarta/status/1818163599942008918,104556071,PT_Transjakarta
1818072676302303615,Tue Jul 30 06:33:04 +0000 2024,0,@dindairkham Hai Kak. Apabila ada perubahan layanan akan kami informasikan melalui sosial media Transjakarta dan notifikasi aplikasi Tije. Terima kasih ^DIJ,1818172944830386365,,dindairkham,in,DKI Jakarta,0,0,0,https://x.com/PT_Transjakarta/status/1818172944830386365,104556071,PT_Transjakarta
1818052528778658219,Tue Jul 30 06:24:59 +0000 2024,0,@puttciii_ Hai Kak. Nantikan informasi terkait layanan Transjakarta melalui media sosial Transjakarta dan notifikasi aplikasi Tije ya kak. Terima kasih ^SA,1818170911188558194,,puttciii_,in,DKI Jakarta,0,0,0,https://x.com/PT_Transjakarta/status/1818170911188558194,104556071,PT_Transjakarta
1817819902620872903,Mon Jul 29 07:38:40 +0000 2024,0,@drewgirlie Hai kak. Tersedia Aplikasi Tije dengan pembayaran menggunakan Aplikasi Astrapay ya kak. Terima kasih ^DN,1817827063639801860,,drewgirlie,in,DKI Jakarta,0,0,0,https://x.com/PT_Transjakarta/status/1817827063639801860,104556071,PT_Transjakarta
1818296958181843201,Tue Jul 30 14:45:51 +0000 2024,0,kalo dari halte kampung melayu ke satria tower naik tije berapa yaaa @PT_Transjakarta,1818296958181843201,,,in,,0,1,0,https://x.com/puttheteaa/status/1818296958181843201,1816745579206397952,puttheteaa
1818319045382287740,Tue Jul 30 16:13:39 +0000 2024,0,walopun mungkin cuma 10-20 orang total di kantor yg naik tije tp kan lumayan juga ya di jam pulangnya,1818319052705841584,,cittorari,in, ♡,0,0,0,https://x.com/cittorari/status/1818319052705841584,878349811665190912,cittorari
