"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1844701022612013464","Fri Oct 11 11:26:11 +0000 2024","0","kalian mau tau kenapa aku suka banget sama tije? karena aku sebenernya.. BISeksual https://t.co/HOcGTgYPZm","1844701022612013464","https://pbs.twimg.com/media/GZmxzDBa8AARTPZ.jpg","","in","ಠ⁠∀⁠ಠ","0","1","0","https://x.com/barudaknippon/status/1844701022612013464","1361845280866332672","barudaknippon"
"1844673116737573114","Fri Oct 11 09:35:18 +0000 2024","51","Sahabat TiJe pada 12 dan 13 Oktober 2024 akan dilakukan modifikasi layanan Transjakarta terkait rekayasa lalu lintas untuk kegiatan Jakarta Running Festival. https://t.co/3QUN7pyXTl","1844673116737573114","https://pbs.twimg.com/media/GZmYRLNaUAAgdFT.jpg","","in","DKI Jakarta","9","12","18","https://x.com/PT_Transjakarta/status/1844673116737573114","104556071","PT_Transjakarta"
"1844535741872996376","Fri Oct 11 00:29:25 +0000 2024","0","One word? Beuuhhh gw punya lebih malah. Bastard jancok dajjal bangs*t sh*t rampok koruptor bego tolol maling. Ada yang mau nambahin?","1844535741872996376","","","in","🩵 RM TEAM 🩵","0","1","0","https://x.com/211Tije/status/1844535741872996376","1232090128656416769","211Tije"
"1844702648450347312","Fri Oct 11 11:32:38 +0000 2024","1","Jadi penasaran sama novel-novelnya ","1844702648450347312","","","in","🩵 RM TEAM 🩵","0","1","0","https://x.com/211Tije/status/1844702648450347312","1232090128656416769","211Tije"
"1844764280203444608","Fri Oct 11 15:37:33 +0000 2024","0","Tije kalo buat halte ybba lah lift doang butuh brp bulan aelah","1844764280203444608","","","in","langit ke tiga","0","0","0","https://x.com/oeeell/status/1844764280203444608","1247161094902140933","oeeell"
"1844518650948223167","Thu Oct 10 23:21:30 +0000 2024","0","Semangat Boyz you did great. Kita balas mereka nanti di Indonesia #JusticeForIndonesia #TimnasIndonesia","1844518650948223167","","","in","🩵 RM TEAM 🩵","0","0","0","https://x.com/211Tije/status/1844518650948223167","1232090128656416769","211Tije"
"1844516931283587263","Thu Oct 10 23:14:40 +0000 2024","0","Peringkat 76 kalah di kandang sama peringkat 129. Malu mereka makanya ada permainan kotor itu. Sekarang mereka matiin kolom komentar. Baru tahu mereka rasanya digeruduk Netizen Indonesia Kita tunggu mereka di GBK. Revenge itu akan lebih pedih ya Tuan Bahrain.","1844516931283587263","","","in","🩵 RM TEAM 🩵","0","0","0","https://x.com/211Tije/status/1844516931283587263","1232090128656416769","211Tije"
"1844707408226246845","Fri Oct 11 11:51:33 +0000 2024","0","Say it louder Mbakku ","1844707408226246845","","","in","🩵 RM TEAM 🩵","0","0","0","https://x.com/211Tije/status/1844707408226246845","1232090128656416769","211Tije"
"1844547768351850548","Fri Oct 11 01:17:12 +0000 2024","0","Timnas pusat ikut bersuara #JusticeForIndonesia","1844547768351850548","","","in","🩵 RM TEAM 🩵","0","0","0","https://x.com/211Tije/status/1844547768351850548","1232090128656416769","211Tije"
"1844518239747088494","Thu Oct 10 23:19:52 +0000 2024","0","SHAME ON YOU BAHRAIN SHAME ON YOU AFC #JusticeforIndonesia PSSI wajib protes keras sampai FIFA. Ini memalukan buat sepakbola dunia.","1844518239747088494","","","in","🩵 RM TEAM 🩵","0","0","0","https://x.com/211Tije/status/1844518239747088494","1232090128656416769","211Tije"
"1844551009626128744","Fri Oct 11 01:30:05 +0000 2024","0","Wajar pake banget. #JusticeForIndonesia","1844551009626128744","","","in","🩵 RM TEAM 🩵","0","0","0","https://x.com/211Tije/status/1844551009626128744","1232090128656416769","211Tije"
"1844519763701268682","Thu Oct 10 23:25:55 +0000 2024","0","Bener makanya heran banget lihat wasitnya dari Oman secara negara mereka tetanggaan sama Bahrain. Berarti besok di Jakarta boleh lah wasitnya dari Thailand atau Vietnam. Tetap semangat Boyz kita bisa bawa pulang 3 poin di Qingdao 🇮🇩 #JusticeForIndonesia","1844519763701268682","","","in","🩵 RM TEAM 🩵","0","0","0","https://x.com/211Tije/status/1844519763701268682","1232090128656416769","211Tije"
"1844241068050768099","Thu Oct 10 04:58:29 +0000 2024","0","Kalo buat jajan selama di kampus + transport cukup karena PP naik Tije cuma 7rb sisanya makan di kampus ya tapi tetep pas balik mah makan dirumah sepuasnya kalo bawa motor sendiri mah sekali isi bensin abis... Jadi ya tergantung kebutuhan sie","1844241068050768099","","","in","","0","0","0","https://x.com/sips_corner/status/1844241068050768099","881520129837629440","sips_corner"
"1844362168990601319","Thu Oct 10 12:59:42 +0000 2024","2","Dia gemes gw juga gemes!! Mana di dalem tije pula kan gw nya!!","1844362168990601319","","","in","","0","0","0","https://x.com/milkysoo112/status/1844362168990601319","735759434","milkysoo112"
"1844345978083824044","Thu Oct 10 11:55:22 +0000 2024","1","Drama berangkat kerja today: Tije+MRT(Bund Hi-Asean)+Tije kena 12k gue lupa anjir ga pake tarif integrasi padahal kalo pake cuma kena 5k doang dengan 3moda","1844345978083824044","","","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/yamanatau_/status/1844345978083824044","1251162363669082112","yamanatau_"
"1844564493067747573","Fri Oct 11 02:23:40 +0000 2024","0","Tadi dari parkiran trus di jalan liat bis tije lewat teh ada iklan kopi gambar bapak3 wkwkwk Jiwa fangirl kayak mau menjerit baapppaaaakkkkk https://t.co/dgYzY5tL4f","1844564493067747573","https://pbs.twimg.com/tweet_video_thumb/GZk1nnsbgAA47eG.jpg","","in","ㅅㄹㅈㄷ ","0","1","0","https://x.com/CCANOY_/status/1844564493067747573","87893257","CCANOY_"
"1844341949614129501","Thu Oct 10 11:39:21 +0000 2024","0","maunya nyender ke bahu seseorang yang terwujudkan hanyalah nyender ke dinding tije ️","1844341949614129501","","","in","ಠ⁠∀⁠ಠ","0","1","0","https://x.com/barudaknippon/status/1844341949614129501","1361845280866332672","barudaknippon"
"1844289282560885044","Thu Oct 10 08:10:04 +0000 2024","0","Bisa buat TiJe kagak? Kalo bisa langsung CO nih ","1844289282560885044","","","in","","0","0","0","https://x.com/jjang_reve/status/1844289282560885044","1452107705372405763","jjang_reve"
"1844590340302622890","Fri Oct 11 04:06:22 +0000 2024","2","Ya ampun Mas MVnya refreshing banget Pake acara ngelamar ikan tuna pula SUPERTUNAISCOMING https://t.co/Gyc5WPJyvQ","1844590340302622890","","","in","🩵 RM TEAM 🩵","0","0","0","https://x.com/211Tije/status/1844590340302622890","1232090128656416769","211Tije"
"1844619623075020810","Fri Oct 11 06:02:44 +0000 2024","0","Mamano tije tek ka dhi Amerka . Yawa! Aol. https://t.co/2dcx7DUAPQ","1844619623075020810","https://pbs.twimg.com/ext_tw_video_thumb/1844619552589512717/pu/img/KTgKHPt3__rDafl-.jpg","","in","","0","0","0","https://x.com/davis_O94/status/1844619623075020810","1110742610421927941","davis_O94"
